,year,precip,Area
92686,1997,0.8422193,Sudan
92687,1997,1.3829855,Eritrea
92688,1997,0.8279039,Eritrea
92689,1997,0.6816141,Yemen
92690,1997,0.41230905,Yemen
92691,1997,0.5914411,Yemen
92692,1997,0.45986214,Yemen
92693,1997,0.4171578,Yemen
92699,1997,1.1630629,India
92700,1997,1.6165155,India
92701,1997,5.5696826,India
92702,1997,1.5253431,India
92703,1997,2.1160614,India
92704,1997,3.3010156,India
92705,1997,3.3238022,India
92706,1997,3.7725966,India
92707,1997,4.792211,India
92708,1997,5.887278,India
92709,1997,7.0947604,India
92710,1997,9.206518,India
92711,1997,5.635679,Myanmar
92712,1997,3.2276714,Lao People's Democratic Republic
92713,1997,4.23297,Lao People's Democratic Republic
92714,1997,5.5590587,Lao People's Democratic Republic
92715,1997,6.1552434,Viet Nam
92719,1997,5.972052,Philippines
92720,1997,4.9178243,Philippines
92721,1997,3.4659927,Philippines
92722,1997,4.358353,Philippines
92816,1997,0.1495523,Mali
92817,1997,0.11981624,Mali
92818,1997,0.21018131,Niger
92819,1997,0.21933013,Niger
92820,1997,0.036446694,Niger
92821,1997,0.038878836,Chad
92822,1997,0.024889255,Chad
92823,1997,0.013736465,Chad
92824,1997,0.021230308,Chad
92825,1997,0.012654975,Chad
92826,1997,0.016754959,Sudan
92827,1997,0.014754337,Sudan
92828,1997,0.024968268,Sudan
92829,1997,0.09157022,Sudan
92830,1997,0.33985832,Saudi Arabia
92831,1997,0.60535294,Saudi Arabia
92832,1997,0.74554986,Saudi Arabia
92833,1997,0.66927934,Saudi Arabia
92834,1997,0.22571355,Saudi Arabia
92835,1997,0.1947102,Saudi Arabia
92836,1997,0.24046646,Saudi Arabia
92837,1997,0.16909449,Oman
92838,1997,0.34510756,Oman
92839,1997,0.39299485,Oman
92843,1997,1.1391972,India
92844,1997,1.6849542,India
92845,1997,4.538173,China
92846,1997,2.1660857,China
92847,1997,2.775975,China
92848,1997,3.2045543,China
92849,1997,3.5546525,China
92850,1997,4.465055,China
92851,1997,6.1722083,China
92852,1997,6.722639,China
92853,1997,8.284324,China
92854,1997,4.665425,China
92855,1997,3.0886688,China
92856,1997,3.952933,China
92857,1997,6.55362,China
92858,1997,5.1652646,China
92859,1997,5.3544765,China
92860,1997,5.289085,China
92861,1997,4.120665,China
92862,1997,3.7125566,China
92863,1997,3.5724134,China
92864,1997,4.346248,China
92865,1997,4.0895176,China
92866,1997,4.8839784,China
92867,1997,4.7521815,China
92868,1997,3.6628969,China
92869,1997,3.2072752,China
92960,1997,0.12597865,Algeria
92961,1997,0.07744117,Algeria
92962,1997,0.088765316,Algeria
92963,1997,0.090732284,Algeria
92964,1997,0.040599044,Algeria
92965,1997,0.046256717,Chad
92966,1997,0.05424634,Chad
92967,1997,0.030778436,Chad
92968,1997,0.020440785,Chad
92969,1997,0.017553875,Chad
92970,1997,0.02403117,Sudan
92971,1997,0.018736688,Sudan
92972,1997,0.011129613,Sudan
92973,1997,0.07124517,Sudan
92974,1997,0.21667485,Saudi Arabia
92975,1997,0.36464396,Saudi Arabia
92976,1997,0.6762113,Saudi Arabia
92977,1997,0.5275242,Saudi Arabia
92978,1997,0.24872391,Saudi Arabia
92979,1997,0.2042466,Saudi Arabia
92980,1997,0.1839822,Saudi Arabia
92981,1997,0.2265047,Oman
92982,1997,0.37374067,Oman
92983,1997,0.56715727,Oman
92987,1997,1.786321,India
92988,1997,2.4241312,India
92989,1997,3.3035042,China
92990,1997,2.86248,China
92991,1997,3.4502041,China
92992,1997,3.7629716,China
92993,1997,4.527261,China
92994,1997,5.0953903,China
92995,1997,6.4113927,Bangladesh
92996,1997,8.659585,Bangladesh
92997,1997,5.9602165,China
92998,1997,2.788059,China
92999,1997,3.600503,China
93000,1997,4.2249994,China
93001,1997,4.7632585,China
93002,1997,5.10115,China
93003,1997,6.1169662,China
93004,1997,6.982521,China
93005,1997,7.436907,China
93006,1997,3.96089,China
93007,1997,2.906106,China
93008,1997,5.2780714,China
93009,1997,3.5568893,China
93010,1997,4.2717624,China
93011,1997,4.4003224,China
93012,1997,4.221983,China
93013,1997,3.7778568,China
93104,1997,0.112917125,Algeria
93105,1997,0.15397023,Algeria
93106,1997,0.2657651,Algeria
93107,1997,0.09802553,Algeria
93108,1997,0.060688112,Algeria
93109,1997,0.030136012,Libya
93110,1997,0.034314245,Libya
93111,1997,0.02560774,Libya
93112,1997,0.021618335,Libya
93113,1997,0.010733916,Libya
93114,1997,0.0042628464,Egypt
93115,1997,0.0059572314,Egypt
93116,1997,0.015987437,Egypt
93117,1997,0.053007457,Egypt
93118,1997,0.17117618,Saudi Arabia
93119,1997,0.2829559,Saudi Arabia
93120,1997,0.4534236,Saudi Arabia
93121,1997,0.56882715,Saudi Arabia
93122,1997,0.5932179,Saudi Arabia
93123,1997,0.50602955,Saudi Arabia
93124,1997,0.4771208,Saudi Arabia
93125,1997,0.46394756,Oman
93126,1997,0.7726691,Oman
93127,1997,1.0800127,Oman
93128,1997,1.0658026,Pakistan
93129,1997,0.5937461,Pakistan
93130,1997,0.71137375,Pakistan
93131,1997,1.067915,India
93132,1997,1.9385108,India
93133,1997,2.5863752,China
93134,1997,3.2068977,China
93135,1997,3.5257137,China
93136,1997,3.8128302,China
93137,1997,3.9037228,China
93138,1997,4.438165,China
93139,1997,4.8836827,Bangladesh
93140,1997,7.0564523,Bangladesh
93141,1997,6.1781845,China
93142,1997,4.837318,China
93143,1997,4.0184035,China
93144,1997,3.643967,China
93145,1997,3.8347929,China
93146,1997,4.3857293,China
93147,1997,4.9001307,China
93148,1997,5.74781,China
93149,1997,6.6662946,China
93150,1997,6.596464,China
93151,1997,5.165926,China
93152,1997,5.850308,China
93153,1997,3.7142496,China
93154,1997,4.494983,China
93155,1997,4.7362785,China
93156,1997,3.8920677,China
93157,1997,3.772998,China
93248,1997,0.12759954,Algeria
93249,1997,0.2181044,Algeria
93250,1997,0.20036732,Algeria
93251,1997,0.15110207,Algeria
93252,1997,0.0916223,Algeria
93253,1997,0.05047877,Libya
93254,1997,0.117617734,Libya
93255,1997,0.08660546,Libya
93256,1997,0.03572422,Libya
93257,1997,0.028081983,Libya
93258,1997,0.01943192,Egypt
93259,1997,0.012765236,Egypt
93260,1997,0.0320247,Egypt
93261,1997,0.074045286,Egypt
93262,1997,0.17753309,Saudi Arabia
93263,1997,0.31108397,Saudi Arabia
93264,1997,0.38742355,Saudi Arabia
93265,1997,0.5389505,Saudi Arabia
93266,1997,0.72822833,Iran (Islamic Republic of)
93267,1997,0.75925016,Iran (Islamic Republic of)
93268,1997,0.6686166,Iran (Islamic Republic of)
93269,1997,0.96946007,Iran (Islamic Republic of)
93270,1997,0.8664859,Iran (Islamic Republic of)
93271,1997,1.3089726,Iran (Islamic Republic of)
93272,1997,1.0939624,Iran (Islamic Republic of)
93273,1997,0.7042355,Pakistan
93274,1997,1.2690364,Pakistan
93275,1997,0.526873,India
93276,1997,0.8934887,India
93277,1997,1.6393691,China
93278,1997,2.2779667,China
93279,1997,2.706436,China
93280,1997,2.7795029,China
93281,1997,3.1995087,China
93282,1997,4.01911,China
93283,1997,6.299614,Bangladesh
93284,1997,6.5911827,Bangladesh
93285,1997,5.151289,China
93286,1997,7.08132,China
93287,1997,4.1760225,China
93288,1997,2.8264482,China
93289,1997,3.1488218,China
93290,1997,3.6119554,China
93291,1997,4.0147605,China
93292,1997,4.4893613,China
93293,1997,5.390465,China
93294,1997,5.9082103,China
93295,1997,5.7790275,China
93296,1997,5.3633494,China
93297,1997,4.5294833,China
93298,1997,5.2948813,China
93299,1997,5.198712,China
93300,1997,4.625674,China
93301,1997,3.9968386,China
93302,1997,3.8245308,Japan
93303,1997,3.6683521,Japan
93304,1997,3.8416617,Japan
93305,1997,3.2116823,Japan
93306,1997,2.9470625,Japan
93307,1997,3.126891,Japan
93308,1997,2.9302206,Japan
93309,1997,2.497947,Japan
93392,1997,0.13291666,Algeria
93393,1997,0.18741964,Algeria
93394,1997,0.167569,Algeria
93395,1997,0.09392518,Algeria
93396,1997,0.09346811,Algeria
93397,1997,0.09798958,Libya
93398,1997,0.15679462,Libya
93399,1997,0.17978084,Libya
93400,1997,0.09664985,Libya
93401,1997,0.048847307,Libya
93402,1997,0.07014761,Egypt
93403,1997,0.08971565,Egypt
93404,1997,0.06447496,Egypt
93405,1997,0.13272707,Egypt
93406,1997,0.15376468,Saudi Arabia
93407,1997,0.26960105,Saudi Arabia
93408,1997,0.34740582,Saudi Arabia
93409,1997,0.46790078,Saudi Arabia
93410,1997,0.5793043,Iran (Islamic Republic of)
93411,1997,0.76771814,Iran (Islamic Republic of)
93412,1997,1.3822762,Iran (Islamic Republic of)
93413,1997,0.8982427,Iran (Islamic Republic of)
93414,1997,0.78622985,Iran (Islamic Republic of)
93415,1997,0.54711056,Iran (Islamic Republic of)
93416,1997,0.62779945,Iran (Islamic Republic of)
93417,1997,0.38282287,Pakistan
93418,1997,0.85985965,Pakistan
93419,1997,0.8947367,India
93420,1997,0.9416745,India
93421,1997,1.4549273,China
93422,1997,1.8984843,China
93423,1997,3.0183618,China
93424,1997,3.9178104,China
93425,1997,3.3015223,China
93426,1997,2.7393277,China
93427,1997,1.8716222,China
93428,1997,1.9221905,China
93429,1997,3.3695743,China
93430,1997,3.7490256,China
93431,1997,2.6690626,China
93432,1997,2.6968927,China
93433,1997,2.79817,China
93434,1997,2.8205097,China
93435,1997,3.1714604,China
93436,1997,3.7152321,China
93437,1997,4.200603,China
93438,1997,5.0963798,China
93439,1997,5.2296047,China
93440,1997,5.3216424,China
93441,1997,3.8992932,China
93442,1997,4.9955173,China
93443,1997,5.4167995,China
93444,1997,4.8974247,China
93445,1997,4.213545,China
93446,1997,4.152962,Japan
93447,1997,3.832133,Japan
93448,1997,4.408935,Japan
93449,1997,4.2972684,Japan
93450,1997,4.056848,Japan
93451,1997,3.7826965,Japan
93452,1997,3.665142,Japan
93453,1997,3.4437027,Japan
93536,1997,0.25491127,Algeria
93537,1997,0.2713804,Algeria
93538,1997,0.16514744,Algeria
93539,1997,0.13669498,Algeria
93540,1997,0.32231316,Algeria
93541,1997,0.32969376,Libya
93542,1997,0.5179368,Libya
93543,1997,0.5199602,Libya
93544,1997,0.5318238,Libya
93545,1997,0.4583706,Libya
93546,1997,0.5040701,Egypt
93547,1997,0.5069244,Egypt
93548,1997,0.325708,Egypt
93549,1997,0.53272825,Egypt
93550,1997,0.6035952,Jordan
93551,1997,0.25650316,Jordan
93552,1997,0.34398392,Iraq
93553,1997,0.4825851,Iraq
93554,1997,0.73749846,Iran (Islamic Republic of)
93555,1997,1.211294,Iran (Islamic Republic of)
93556,1997,1.272356,Iran (Islamic Republic of)
93557,1997,0.43394935,Iran (Islamic Republic of)
93558,1997,0.39971176,Iran (Islamic Republic of)
93559,1997,0.44753203,Iran (Islamic Republic of)
93560,1997,0.32196245,Afghanistan
93561,1997,0.37050262,Afghanistan
93562,1997,0.66338986,Afghanistan
93563,1997,1.067248,Afghanistan
93564,1997,1.3038383,Afghanistan
93565,1997,2.1454275,Afghanistan
93566,1997,3.4433966,China
93567,1997,3.149499,China
93568,1997,1.4206549,China
93569,1997,1.0151235,China
93570,1997,0.9833469,China
93571,1997,1.0108259,China
93572,1997,1.4474568,China
93573,1997,2.1021836,China
93574,1997,2.028186,China
93575,1997,2.5832138,China
93576,1997,2.231128,China
93577,1997,2.3119025,China
93578,1997,2.0158684,China
93579,1997,2.5726774,China
93580,1997,2.5549128,China
93581,1997,2.8796341,China
93582,1997,3.0113041,China
93583,1997,3.4440498,China
93584,1997,3.7086868,China
93585,1997,3.8677988,China
93586,1997,5.3634834,China
93587,1997,4.4893003,China
93588,1997,6.4494596,China
93589,1997,4.1266494,China
93590,1997,4.6326365,Japan
93591,1997,4.6880074,Japan
93592,1997,4.5054507,Japan
93593,1997,4.770319,Japan
93594,1997,4.7976403,Japan
93595,1997,4.6528063,Japan
93596,1997,4.53224,Japan
93597,1997,4.910064,Japan
93680,1997,0.81407243,Algeria
93681,1997,0.55094236,Algeria
93682,1997,0.39673278,Algeria
93683,1997,0.3668888,Algeria
93684,1997,0.5922646,Algeria
93694,1997,1.2988868,Lebanon
93695,1997,0.43557975,Syrian Arab Republic
93696,1997,0.49572575,Iraq
93697,1997,0.63881963,Iraq
93698,1997,1.4629903,Iran (Islamic Republic of)
93699,1997,1.4676911,Iran (Islamic Republic of)
93700,1997,0.48794445,Iran (Islamic Republic of)
93701,1997,0.23197663,Iran (Islamic Republic of)
93702,1997,0.34315696,Iran (Islamic Republic of)
93703,1997,0.58155876,Iran (Islamic Republic of)
93704,1997,0.644358,Afghanistan
93705,1997,0.9287558,Afghanistan
93706,1997,1.028617,Afghanistan
93707,1997,1.2369205,Afghanistan
93708,1997,1.7468934,Afghanistan
93709,1997,3.4963195,Afghanistan
93710,1997,2.2418478,China
93711,1997,1.1346451,China
93712,1997,0.72586113,China
93713,1997,0.76725936,China
93714,1997,0.60466594,China
93715,1997,0.57296276,China
93716,1997,0.77769446,China
93717,1997,1.0358886,China
93718,1997,1.2283881,China
93719,1997,1.5462102,China
93720,1997,1.8504343,China
93721,1997,1.5975999,China
93722,1997,1.4127456,China
93723,1997,1.4291763,China
93724,1997,1.5447186,China
93725,1997,1.5753776,China
93726,1997,1.9618672,China
93727,1997,2.2076433,China
93728,1997,2.6247354,China
93729,1997,2.5816877,China
93730,1997,4.133812,China
93731,1997,6.095962,China
93732,1997,6.3753943,China
93733,1997,4.8019195,China
93734,1997,5.098021,Japan
93735,1997,4.456221,Japan
93736,1997,4.147317,Japan
93737,1997,4.887122,Japan
93738,1997,4.9737983,Japan
93739,1997,5.3454175,Japan
93740,1997,5.206816,Japan
93741,1997,5.108587,Japan
93824,1997,1.3642081,Algeria
93825,1997,1.2986625,Algeria
93826,1997,1.4558239,Algeria
93827,1997,1.7147293,Algeria
93828,1997,1.3513241,Algeria
93829,1997,1.6504761,Italy
93830,1997,1.778381,Italy
93832,1997,1.819973,Greece
93833,1997,1.9326911,Greece
93834,1997,1.6507744,Greece
93835,1997,2.348891,Greece
93836,1997,2.5132227,Türkiye
93837,1997,1.7417129,Türkiye
93838,1997,2.11231,Syrian Arab Republic
93839,1997,1.0183643,Syrian Arab Republic
93840,1997,0.9789457,Iraq
93841,1997,1.2797189,Iraq
93842,1997,1.6714317,Iran (Islamic Republic of)
93843,1997,1.2472277,Iran (Islamic Republic of)
93844,1997,1.2894018,Iran (Islamic Republic of)
93845,1997,0.8603525,Iran (Islamic Republic of)
93846,1997,0.603717,Iran (Islamic Republic of)
93847,1997,0.78602266,Iran (Islamic Republic of)
93848,1997,0.65988636,Afghanistan
93849,1997,0.83683246,Afghanistan
93850,1997,0.88066006,Afghanistan
93851,1997,1.2965959,Afghanistan
93852,1997,1.2989255,Afghanistan
93853,1997,0.93997526,Afghanistan
93854,1997,0.665319,China
93855,1997,0.37228927,China
93856,1997,0.30806845,China
93857,1997,0.30771208,China
93858,1997,0.31169418,China
93859,1997,0.29320765,China
93860,1997,0.31767628,China
93861,1997,0.3505592,China
93862,1997,0.3372552,China
93863,1997,0.65908235,China
93864,1997,1.0266843,China
93865,1997,0.8082731,China
93866,1997,0.7902908,China
93867,1997,1.0339426,China
93868,1997,0.9522023,China
93869,1997,1.0233979,China
93870,1997,1.2542133,China
93871,1997,1.610829,China
93872,1997,1.6864158,China
93873,1997,1.7877069,China
93874,1997,3.9868183,China
93875,1997,3.9228315,China
93876,1997,4.100373,China
93877,1997,5.1299577,China
93878,1997,5.175076,Japan
93879,1997,4.0205183,Japan
93880,1997,3.504111,Japan
93881,1997,4.357842,Japan
93882,1997,5.4742255,Japan
93883,1997,5.7247753,Japan
93884,1997,5.640774,Japan
93885,1997,5.7700095,Japan
93968,1997,1.8368284,Spain
93969,1997,1.3808769,Spain
93971,1997,1.6318774,Italy
93972,1997,1.3177539,Italy
93973,1997,1.9055396,Italy
93974,1997,2.1563606,Italy
93976,1997,2.342632,Greece
93977,1997,1.7412696,Greece
93978,1997,2.1663728,Greece
93979,1997,2.0444121,Greece
93980,1997,1.7588612,Türkiye
93981,1997,1.6117228,Türkiye
93982,1997,1.6274868,Türkiye
93983,1997,1.7621382,Türkiye
93984,1997,1.8725243,Türkiye
93985,1997,1.3360761,Türkiye
93986,1997,1.1548446,Azerbaijan
93987,1997,1.5281378,Azerbaijan
93988,1997,1.6197842,Iran (Islamic Republic of)
93989,1997,0.5296733,Iran (Islamic Republic of)
93990,1997,0.79832226,Iran (Islamic Republic of)
93991,1997,0.47014067,Iran (Islamic Republic of)
93992,1997,0.3677415,Iran (Islamic Republic of)
93993,1997,0.44956788,Turkmenistan
93994,1997,1.1022868,Turkmenistan
93995,1997,1.4206896,Tajikistan
93996,1997,1.1664106,Tajikistan
93997,1997,0.55519813,China
93998,1997,0.21061067,China
93999,1997,0.123482786,China
94000,1997,0.13103284,China
94001,1997,0.1022486,China
94002,1997,0.09880331,China
94003,1997,0.15319265,China
94004,1997,0.16239424,China
94005,1997,0.15059832,China
94006,1997,0.2029473,China
94007,1997,0.43923482,China
94008,1997,0.48408547,China
94009,1997,0.37696812,China
94010,1997,0.42080495,China
94011,1997,0.6642854,China
94012,1997,0.91150206,China
94013,1997,0.9528809,China
94014,1997,1.0513276,China
94015,1997,1.3889757,China
94016,1997,1.735371,China
94017,1997,1.9028956,China
94018,1997,2.738555,China
94019,1997,3.7532692,China
94020,1997,2.6597664,China
94021,1997,2.7755249,China
94022,1997,3.2540882,Japan
94023,1997,3.5546052,Japan
94024,1997,4.2209277,Japan
94025,1997,3.5076275,Japan
94026,1997,4.82406,Japan
94027,1997,5.2890997,Japan
94028,1997,5.662125,Japan
94029,1997,5.7533555,Japan
94112,1997,1.9944464,Spain
94113,1997,2.0545194,Spain
94115,1997,1.9208932,Italy
94116,1997,2.5164728,Italy
94117,1997,2.2407768,Italy
94118,1997,1.6937889,Italy
94120,1997,1.8487526,Greece
94121,1997,1.9262246,Bulgaria
94122,1997,2.1262884,Bulgaria
94123,1997,2.894884,Greece
94124,1997,2.9429305,Russian Federation
94125,1997,2.2899368,Russian Federation
94126,1997,1.9806143,Russian Federation
94127,1997,2.0619848,Russian Federation
94128,1997,3.367509,Georgia
94129,1997,2.135752,Armenia
94130,1997,2.1252768,Armenia
94131,1997,1.4973177,Azerbaijan
94132,1997,0.7351225,Kazakhstan
94133,1997,0.435882,Kazakhstan
94134,1997,0.25787875,Kazakhstan
94135,1997,0.30309,Kazakhstan
94136,1997,0.39489457,Kazakhstan
94137,1997,0.55670625,Kazakhstan
94138,1997,0.8674674,Kazakhstan
94139,1997,1.1109296,Kazakhstan
94140,1997,1.1084791,Kazakhstan
94141,1997,1.0986098,China
94142,1997,0.53693944,China
94143,1997,0.4725009,China
94144,1997,0.3802887,China
94145,1997,0.25619066,China
94146,1997,0.16862933,China
94147,1997,0.0820828,China
94148,1997,0.04988058,China
94149,1997,0.07770512,China
94150,1997,0.16941774,China
94151,1997,0.14874664,China
94152,1997,0.18807589,China
94153,1997,0.29526588,China
94154,1997,0.3729851,China
94155,1997,0.59081775,China
94156,1997,0.8492882,China
94157,1997,0.6937466,China
94158,1997,1.0739257,China
94159,1997,1.3643432,China
94160,1997,1.3364614,China
94161,1997,1.8262144,China
94162,1997,2.0485706,China
94163,1997,1.7948656,China
94164,1997,2.121622,China
94165,1997,2.3888772,China
94166,1997,2.8922513,Japan
94167,1997,3.6606734,Japan
94168,1997,3.538633,Japan
94169,1997,3.8192034,Japan
94170,1997,3.378422,Japan
94171,1997,4.1846776,Japan
94172,1997,5.146918,Japan
94173,1997,4.5726213,Japan
94174,1997,4.429389,Russian Federation
94175,1997,4.9531856,Russian Federation
94176,1997,4.625739,Russian Federation
94177,1997,4.534508,Russian Federation
94178,1997,4.249504,Russian Federation
94179,1997,4.7197633,Russian Federation
94180,1997,4.3394666,Russian Federation
94181,1997,4.407129,Russian Federation
94182,1997,4.5099955,Russian Federation
94183,1997,5.2260547,Russian Federation
94256,1997,2.4514868,France
94257,1997,2.8945515,France
94258,1997,2.4012136,France
94259,1997,2.3650386,France
94260,1997,2.1694813,Italy
94261,1997,2.3755703,Croatia
94262,1997,3.316767,Bosnia and Herzegovina
94263,1997,3.2622187,Bosnia and Herzegovina
94264,1997,2.1299574,Romania
94265,1997,1.9195484,Bulgaria
94266,1997,2.3544772,Bulgaria
94267,1997,2.2183387,Romania
94268,1997,3.570474,Russian Federation
94269,1997,3.423234,Russian Federation
94270,1997,2.759594,Russian Federation
94271,1997,4.0853114,Russian Federation
94272,1997,4.1227355,Russian Federation
94273,1997,2.7543125,Russian Federation
94274,1997,1.6239656,Russian Federation
94275,1997,1.794804,Kazakhstan
94276,1997,0.56650984,Kazakhstan
94277,1997,0.42469314,Kazakhstan
94278,1997,0.43503666,Kazakhstan
94279,1997,0.64845175,Kazakhstan
94280,1997,0.51120305,Kazakhstan
94281,1997,0.47090718,Kazakhstan
94282,1997,0.6351027,Kazakhstan
94283,1997,1.0977708,Kazakhstan
94284,1997,0.89464504,Kazakhstan
94285,1997,0.77276474,China
94286,1997,0.87945706,China
94287,1997,0.9837222,China
94288,1997,0.7394441,China
94289,1997,0.53144276,China
94290,1997,0.4779915,China
94291,1997,0.27032426,China
94292,1997,0.1954655,China
94293,1997,0.24539435,China
94294,1997,0.16631542,China
